0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,8>speed:2/start:0^0^0/end:-2^-2^0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8>speed:2/start:0^0^0/end:0^-5^0,0,1>hp:10,0,1>hp:10,0,0,0,0,0,0,0,0,0,0
0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,0,0,0,0,0,0
0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,0,0,0,0,0,0
0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,0,0,0,0,0,0
0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,0,0,0,0,0,0
0,0,0,1>hp:10,0,1>hp:10,0,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,2,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3>power:10/range:5,0,0,0,0,3>power:10/range:5,0,0,0,0
0,0,0,8>speed:1.5f/start:0^0^0/end:11^0^0,8>speed:1.5f/start:0^0^0/end:11^0^0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3>power:10/range:5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3>power:10/range:5
2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,2
2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,8>speed:1/start:0^0^0/end:2^0^0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1>hp:1,0,5,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,1>hp:1,0,0,0,0,0,0,8>speed:1/start:0^0^0/end:-2^0^0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,2,1>hp:1,1>hp:1,2
2,0,0,0,0,0,0,0,0,0,0,0,3>power:10/range:5,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
2,0,0,0,0,0,8>speed:2/start:0^0^0/end:0^-5^0,0,1>hp:10,0,1>hp:10,0,0,0,0,2
2,0,0,5,0,0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,2
2,0,0,2,0,0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,2
2,0,0,0,0,0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,2
2,0,0,0,0,0,0,0,1>hp:1,0,1>hp:1,0,0,0,0,2
2,0,0,0,0,0,0,0,1>hp:10,0,1>hp:10,0,2,0,2,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,s,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2
